symbol	kind	family	reference_source	firestaff_mapping	status	notes
F0815_StopMIDIMusic	F	StopMIDIMusic	IO.C:4188-4192	include/redmcsb_f0815_stop_midi_music_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked IODRV_27 command-1 MIDI stop dispatch. Focused strict C11 test passes.
F0816_strstr	F	strstr	STRING.C:77-108;DEFS.H:9482-9487	include/redmcsb_f0816_strstr_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked PC-98 substring routine preserves ReDMCSB's empty-needle NULL result. Focused strict C11 test passes.
F0817_SubstituteFirstCharactersByString	F	SubstituteFirstCharactersByString	STRING.C:106-139	include/redmcsb_f0817_substitute_first_characters_by_string_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked first-character string substitution with a focused strict-C11 test.
F0818_IsJapaneseText	F	IsJapaneseText	CEDT030.C:1207-1220	include/redmcsb_f0818_is_japanese_text_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked Japanese text detection with a focused strict-C11 test.
F0819_TEXT_MESSAGEAREA_PrintMessageAsJapanese	F	TEXT.C:1788-1798	TEXT.C:1788-1798	include/redmcsb_f0819_text_messagearea_print_message_as_japanese_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked Japanese message-area printer boundary with a focused strict-C11 test.
F0902_DrawFTLLogo	F	DrawFTLLogo	SWSH.C:357	include/dm1_v1_f0902_draw_ftl_logo_presentation_plan_pc34_compat.h	IMPLEMENTED_NARROW	Original 320x200 packed frame and palette presentation gate; focused CTest.
F0903_DrawErrorMessage	F	DrawErrorMessage	SWSH.C:2208-2215	include/redmcsb_f0903_draw_error_message_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked error-message plane renderer with a focused strict-C11 test.
F0904_PaletteAnimation	F	PaletteAnimation	SWSH.C:1104	include/f0904_palette_animation_pc34_compat.h	IMPLEMENTED_NARROW	SWSH.C 27-step palette mutation and VBlank loop; focused CTest.
F0906_CheckOriginalDisk	F	CheckOriginalDisk	SWSH.C:1106	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F0907_CheckBootSector	F	CheckBootSector	CNFG.C:169	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F0908_InitSound	F	InitSound	SWSHSND.C:10-23;134-143	include/redmcsb_f0908_init_sound_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked sound initialization boundary with a focused strict-C11 test.
F0909_PlaySwooshSound	F	PlaySwooshSound	SWSHSND.C:26-48;207-227	include/redmcsb_f0909_f0910_swoosh_sound_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked swoosh I/O request/command/wait boundary with a focused strict-C11 test.
F0910_ReleaseSwooshSound	F	ReleaseSwooshSound	SWSHSND.C:26-48;207-227	include/redmcsb_f0909_f0910_swoosh_sound_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked swoosh release and memory-release boundary with a focused strict-C11 test.
F0913_DecompressPAK	F	DecompressPAK	DECOMPCO.C:11-109;APPA.C:39-41	include/redmcsb_f0913_decompress_pak_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked PAK nibble decompressor and PRIM slot-25 hook boundary with a focused strict-C11 test.
F0914_Graphic21	F	Graphic21	GRAPH21.C:170-241	include/redmcsb_f0914_graphic21.h	IMPLEMENTED_NARROW	Source-locked A20E/A31E sector-word result adapter with a focused strict-C11 test.
F0915_Graphic538	F	Graphic538	GRAPH538.C:1-110	include/redmcsb_f0915_graphic538_pc34_compat.h	SOURCE_NONAPPLICABLE	Available source branches directly program Atari ST or Amiga hardware; no PC 3.4 branch or portable adapter is supplied. Focused strict-C11 boundary test documents the decision.
F0917_PRIM_15_Memory_Allocate	F	PRIM	PRIM1.C:10-25	include/redmcsb_f0917_prim_memory_allocate_x30j_compat.h	IMPLEMENTED_NARROW	Source-locked X30J allocation/error path with a focused strict-C11 test.
F0918_PRIM_16_Memory_Free	F	PRIM	PRIM1.C:27-38;PRIM2STB.C:19,338	include/redmcsb_f0918_prim_memory_free_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked PC release callback/null gate with a focused strict-C11 test.
F0919_PRIM_19_File_Seek	F	PRIM	PRIM.H:281	-	MISSING	No exact numbered token found in Firestaff src/include; no implementation claim.
F0920_PRIM_20_File_Read	F	PRIM	PRIM2C.C:123-142;PRIM.H:324	include/redmcsb_f0920_prim_file_read_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked exact-count file-read host boundary with a focused strict-C11 test.
F0922_Custom_strcpy	F	Custom	PRIM1.C:105	include/f0922_custom_strcpy_compat.h	IMPLEMENTED_NARROW	PRIM1.C NUL-terminated copy semantics with bounded destination gate; focused CTest.
F0924_SetCriticalErrorHandler	F	SetCriticalErrorHandler	CEDTINCI.C:306;PRIM1.C:253-269	include/redmcsb_f0924_set_critical_error_handler_pc34_compat.h	SOURCE_NONAPPLICABLE	Available source route installs an Atari ST critical-error vector; no PC 3.4 branch or portable host adapter is supplied. Focused strict-C11 boundary test documents the decision.
F0925_CheckUtilityDiskInDrive	F	CheckUtilityDiskInDrive	PRIM1.C:272-295	include/redmcsb_f0925_check_utility_disk_in_drive_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked utility-disk sector-signature gate with a focused strict-C11 test.
F0926_FLOPPY_ForceMediaChangeDetection	F	FLOPPY	PRIM1.C:297-395	include/redmcsb_f0926_floppy_force_media_change_detection_pc34_compat.h	SOURCE_NONAPPLICABLE	Available source route directly installs Atari ST supervisor/vector media-change handlers; no PC 3.4 branch or portable adapter is supplied. Focused strict-C11 boundary test documents the decision.
F0927_PrintLoaderError	F	PrintLoaderError	PRIM1.C:398-416;PRIM.H:285	include/redmcsb_f0927_print_loader_error_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked loader-error formatter boundary with a focused strict-C11 test.
F0928_PrintOSError	F	PrintOSError	PRIM1.C:423-445;PRIM.H:286	include/redmcsb_f0928_print_os_error_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked OS-error formatter boundary with a focused strict-C11 test.
F0929_PRIM_05_FTL_Load	F	PRIM	PRIM2B.C:267-544;PRIM.H:273	include/redmcsb_f0929_prim_ftl_load_pc34_compat.h	SOURCE_NONAPPLICABLE	Available definitions are Atari ST/X68000/Amiga library loaders; no PC 3.4 guard or call path is supplied. The host adapter remains evidence-only and is not a PC 3.4 mapping.
F0930_GetHeaderChecksum	F	GetHeaderChecksum	PRIM1.C:649-670;PRIM2B.C:757-778	include/redmcsb_f0930_get_header_checksum.h	IMPLEMENTED_NARROW	Source-locked header checksum loops with a focused strict-C11 test.
F0931_ChecksumWords	F	ChecksumWords	PRIM.H:289	include/f0931_f0932_prim_checksums_pc34_compat.h	IMPLEMENTED_NARROW	PRIM1.C source 16-bit word checksum; focused CTest.
F0932_ChecksumBytes	F	ChecksumBytes	PRIM.H:290	include/f0931_f0932_prim_checksums_pc34_compat.h	IMPLEMENTED_NARROW	PRIM1.C source 16-bit byte checksum; focused CTest.
F0933_GetHexStringFromValue	F	GetHexStringFromValue	PRIM.H:291	include/redmcsb_f0933_get_hex_string_from_value.h	IMPLEMENTED_NARROW	PRIM1.C uppercase unprefixed hexadecimal formatter; focused CTest.
F0934_ConvertValueToHexDigits	F	ConvertValueToHexDigits	PRIM.H:274	include/redmcsb_f0934_convert_value_to_hex_digits.h	IMPLEMENTED_NARROW	PRIM1.C uppercase hexadecimal digits without terminator; focused CTest.
F0936_LaunchProcess	F	LaunchProcess	EXEC.C:66-82	include/redmcsb_f0936_launch_process_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route is an AmigaDOS/Exec process launch; the callback adapter is evidence-only and not a PC 3.4 mapping.
F0937_InitAmigaData	F	InitAmigaData	EXEC.C:175-273	include/redmcsb_f0937_init_amiga_data_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route initializes Amiga libraries, ports and resources; no PC 3.4 branch is supplied.
F0938_CallCloseWorkbench	F	CallCloseWorkbench	EXEC.C:275-292	include/redmcsb_f0938_call_close_workbench_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route calls Amiga Intuition CloseWorkBench; no PC 3.4 branch is supplied.
F0939_ReleaseAmigaData	F	ReleaseAmigaData	EXEC.C:294-330	include/redmcsb_f0939_release_amiga_data_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route tears down Amiga Exec/graphics resources and exits; no PC 3.4 branch is supplied.
F0940_CopyCopperInstructions	F	CopyCopperInstructions	EXEC.C:333-348	include/redmcsb_f0940_copy_copper_instructions_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route compacts Amiga copper instructions; the CopyMem callback adapter is evidence-only and not a PC 3.4 mapping.
F0942_InitDiskResource	F	InitDiskResource	EXEC.C:379-395	include/redmcsb_f0942_init_disk_resource_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route acquires Amiga disk.resource; no PC 3.4 branch is supplied.
F0943_ReleaseDiskResource	F	ReleaseDiskResource	EXEC.C:397-406	include/redmcsb_f0943_release_disk_resource_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route releases Amiga disk.resource; no PC 3.4 branch is supplied.
F0945_InitAudioData	F	InitAudioData	SOUND.C:425-494;EXEC.C:433-501	include/redmcsb_f0945_init_audio_data_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route opens Amiga audio.device and allocates native resources; no PC 3.4 branch is supplied.
F0946_ReleaseAudioData	F	ReleaseAudioData	SOUND.C:496-557	include/redmcsb_f0946_release_audio_data_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route closes Amiga audio.device and frees native resources; no PC 3.4 branch is supplied.
F0947_InitDiskData	F	InitDiskData	EXEC.C:547-566	include/redmcsb_f0947_init_disk_data_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route initializes Amiga disk data; no PC 3.4 branch is supplied.
F0948_ReleaseDiskData	F	ReleaseDiskData	EXEC.C:568-579	include/redmcsb_f0948_release_disk_data_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route releases Amiga disk data; no PC 3.4 branch is supplied.
F0949_JAPANESE_	F	JAPANESE	JAPANESE.C:15-34	include/redmcsb_f0949_japanese_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked Japanese character conversion with exhaustive 16-bit strict-C11 test coverage.
F0950_JAPANESE_	F	JAPANESE	JAPANESE.C:36-74	include/redmcsb_f0950_japanese_character_pattern_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked PC-98 port character-pattern transaction sequence with a focused strict-C11 trace test.
F0951_JAPANESE_GetCharacterPattern	F	JAPANESE	JAPANESE.C:76-93	include/redmcsb_f0951_japanese_get_character_pattern.h	IMPLEMENTED_NARROW	Source-locked A100 16-byte character-pattern copy with a focused strict-C11 test.
F0952_JAPANESE_Print	F	JAPANESE	JAPANESE.C:270-381	include/redmcsb_f0952_japanese_print_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked PC-98 Japanese controls, glyph retrieval and rasterization with a focused strict-C11 test.
F1001_JAPANESE_LoadANKCharacterPatterns	F	JAPANESE	JAPANESE.C:97-205	include/redmcsb_f1001_japanese_load_ank_character_patterns_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked P20JA VBlank and P20JB interrupt-vector ANK loaders with focused strict-C11 tests.
F1002_Call_F0132_VIDEO_Blit	F	Call	BASE.C:1202-1212;DEFS.H:3444-3445	include/redmcsb_f1002_call_f0132_video_blit.h	IMPLEMENTED_NARROW	Source-locked F0132 blit argument forwarding with a focused strict-C11 test.
F1004_VIDEO_BlitShrinkWithPaletteChanges	F	VIDEO	BLTSHRNK.C:1556-1595	include/redmcsb_f1004_video_blit_shrink_with_palette_changes_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked paired packed-nibble shrink and palette writes with a focused strict-C11 test.
F1007_AddMemoryChunk	F	AddMemoryChunk	MEMORY.C:177-188	include/redmcsb_f1007_add_memory_chunk_pc34_compat.h	IMPLEMENTED_NARROW	Source-locked memory-chunk initialization and prepend with a focused strict-C11 test.
F1008_GetLargestAvailableMemoryChunk	F	GetLargestAvailableMemoryChunk	MEMORY.C:191-218	include/redmcsb_f1008_get_largest_available_memory_chunk.h	IMPLEMENTED_NARROW	Source-locked largest-available chunk selection and in-use marking with a focused strict-C11 test.
F1010_LoadX68000BorderGraphics	F	LoadX68000BorderGraphics	IMAGE.C:58-138	include/redmcsb_f1010_load_x68000_border_graphics_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route is gated to X68000 media and video memory; no PC 3.4 branch is supplied.
F1012_PALETTE_SetCurtain	F	PALETTE	ANIMTOWN.C:636	src/csb/csb_v1_dungeon_world_pc34_compat.c:464	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F1013_Blit_Amiga	F	Blit	BLIT.C:2105	src/dm1/dm1_v1_blit_fill_pc34_compat.c:148	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F1014_Unreferenced	F	Unreferenced	PALETTE.C:21	src/dm1/dm1_v1_palette_font_pc34_compat.c:142	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F1015_Unreferenced	F	Unreferenced	PALETTE.C:24	src/dm1/dm1_v1_palette_font_pc34_compat.c:143	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F1016_SetPalette	F	SetPalette	DEFS.H:9591	src/dm1/dm1_v1_palette_font_pc34_compat.c:144	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F1017_Malloc	F	Malloc	CEDT018.C:208	include/redmcsb_f1017_malloc_pc34_compat.h	SOURCE_NONAPPLICABLE	Available allocator route is non-PC; no PC 3.4 branch or portable allocator adapter is supplied.
F1018_Mfree	F	Mfree	CEDT018.C:216	include/redmcsb_f1018_mfree_pc34_compat.h	SOURCE_NONAPPLICABLE	Available native Mfree route is X68000-only; no PC 3.4 branch or portable adapter is supplied.
F1020_InitializeX68000	F	InitializeX68000	STARTUP2.C:1361-1374;1625-1671	include/redmcsb_f1020_initialize_x68000_pc34_compat.h	SOURCE_NONAPPLICABLE	Available startup route is gated to X68000 media and IOCS/VDEO services; no PC 3.4 branch is supplied.
F1022_PrintCharacter	F	PrintCharacter	BASE.C:1144-1147;IO2.C:239-248	include/redmcsb_f1022_print_character.h	IMPLEMENTED_NARROW	Source-locked character print dispatch with a focused strict-C11 test.
F1023_PrintString	F	PrintString	BASE.C:1144-1150;IO2.C:250-258	include/redmcsb_f1023_print_string.h	IMPLEMENTED_NARROW	Source-locked string print dispatch with a focused strict-C11 test.
F1024_SetTrap14VectorErrorProcessing	F	SetTrap14VectorErrorProcessing	FILE.C:806-836;1091-1126	include/redmcsb_f1024_set_trap14_vector_error_processing_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route installs X68000 DOS TRAP 14 vector 46; no PC 3.4 branch or portable adapter is supplied.
F1025_GetFloppyDriveStatus	F	GetFloppyDriveStatus	FILE.C:1128-1151	include/redmcsb_f1025_get_floppy_drive_status_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route invokes X68000 IOCS B_DRVCHK through TRAP 15; no PC 3.4 branch or portable adapter is supplied.
F1026_IdentifyDiskInDrive_CPSX	F	IdentifyDiskInDrive	FLOPPY.C:458-543	include/redmcsb_f1026_identify_disk_in_drive_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route invokes X68000 IOCS sector reads and weak-byte detection; no PC 3.4 branch or portable adapter is supplied.
F1027_Supervisor	F	Supervisor	IMAGE.C:30-38;CEDT027.C:540-547	include/redmcsb_f1027_supervisor_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route invokes X68000 DOS CALL SUPER; no PC 3.4 branch or portable adapter is supplied.
F1028_FillX68000LargeScreenBlack	F	FillX68000LargeScreenBlack	DEFS.H:3283	src/dm1/dm1_v1_endgame_system_pc34_compat.c:504	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F1029_InitializeMessageAreaData	F	InitializeMessageAreaData	TEXT.C:112	src/dm1/dm1_v1_text_message_pc34_compat.c:599	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F1031_IsOperationSuccessful	F	IsOperationSuccessful	FILE.C:763-792	include/redmcsb_f1031_is_operation_successful.h	IMPLEMENTED_NARROW	Source-locked error-counter operation-success transition with a focused strict-C11 test.
F1032_GRF1_12_HatchBox	F	GRF1	FILLBOX.C:624-718	include/redmcsb_f1032_hatch_box_pc34_compat.h	SOURCE_NONAPPLICABLE	Available hatch renderers are X68000 and Amiga-only; no PC 3.4 route or portable host adapter is supplied.
F1033_HatchBox_Unreferenced	F	HatchBox	BLITFILL.C:428-433;FILLBOX.C:625-640	include/redmcsb_f1033_hatch_box.h	IMPLEMENTED_NARROW	Source-locked hatch-box dispatch with a focused strict-C11 test.
F1035_Unreferenced	F	Unreferenced	IO2.C:219-236	include/redmcsb_f1035_unreferenced.h	SOURCE_NONAPPLICABLE	Available route is Amiga Exec output only; focused compatibility dispatch preserves its one-character gate without claiming a PC 3.4 route.
F1036_Mouse1	F	Mouse1	IO.C:1863-2019	include/redmcsb_f1036_mouse1.h	SOURCE_NONAPPLICABLE	Available X68000/Amiga mouse-sprite layouts have no PC 3.4 route; focused compatibility layout preserves source memory transforms without claiming platform behavior.
F1037_Mouse2	F	Mouse2	IO.C:2017-2090	include/redmcsb_f1037_mouse2_pc34_compat.h	SOURCE_NONAPPLICABLE	Available mouse-sprite paths are X68000/Amiga-only; the focused PC 3.4 boundary test records no portable route.
F1038_UpdateMousePointer	F	UpdateMousePointer	IO.C:785-1071	include/redmcsb_f1038_update_mouse_pointer.h	SOURCE_NONAPPLICABLE	Available X68000/Amiga mouse-pointer update paths have no PC 3.4 route; focused compatibility layout preserves source transforms without claiming platform behavior.
F1040_SetMouseBoundEvent	F	SetMouseBoundEvent	FMTOWNS.H:157	src/dm1/dm1_v1_input_poll_pc34_compat.c:369	UNCERTAIN_NUMBERED_EVIDENCE	Exact numeric token occurs in Firestaff source; this audit did not verify behavioral equivalence or implementation.
F1041_GetMousePointerType	F	GetMousePointerType	IO.C:3318-3394	include/redmcsb_f1041_get_mouse_pointer_type.h	SOURCE_NONAPPLICABLE	Available pointer resolver is X68000/Amiga-only; focused compatibility resolver preserves source semantics without claiming a PC 3.4 route.
F1046_OpenLibraries	F	OpenLibraries	MAINLIB.C:4-47;GAMELOOP.C:318-320	include/redmcsb_f1046_open_libraries_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route opens Amiga FTL libraries only; focused PC 3.4 boundary records unavailable rather than synthesizing library loading.
F1047_CloseLibraries	F	CloseLibraries	MAINLIB.C:4-60;GAMELOOP.C:334-336	include/redmcsb_f1047_close_libraries_pc34_compat.h	SOURCE_NONAPPLICABLE	Available route closes Amiga FTL libraries only; focused PC 3.4 boundary records unavailable rather than synthesizing teardown.
