symbol	family	source_file	source_line	semantic_role	semantic_domain	firestaff_mapping	firestaff_status	evidence
G1147_B_LoadBonusDungeon	global	LOADSAVE.C	6	classified save-load global state	save-load	declaration/reference LOADSAVE.C:6; 19 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_save_load_system_pc34_compat.c	semantic candidate (unverified)	declaration/reference LOADSAVE.C:6; 19 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_save_load_system_pc34_compat.c
G1148_l_MemorySize	global	MEMORY.C	54	classified memory-runtime global state	memory-runtime	declaration/reference MEMORY.C:54; 6 additional source reference(s); semantic counterpart: src/csb/csb_v1_runtime_pc34_compat.c	semantic candidate (unverified)	declaration/reference MEMORY.C:54; 6 additional source reference(s); semantic counterpart: src/csb/csb_v1_runtime_pc34_compat.c
G1149_pc_BonusDungeonFileName	global	DIALOG.C	224	classified dungeon-world global state	dungeon-world	declaration/reference DIALOG.C:224; 11 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c	semantic candidate (unverified)	declaration/reference DIALOG.C:224; 11 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c
G2000_Language	global	LANGUAGE.C	5	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference LANGUAGE.C:5; 11 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2001_TemporaryZoneIndex	global	COORD.C	1831	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference COORD.C:1831; 7 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2002_NegativeBitmaps	global	COORD.C	46	classified dungeon-world global state	dungeon-world	none; source platform/toolchain state	out-of-scope: platform/toolchain	declaration/reference COORD.C:46; 10 additional source reference(s); source-only platform state; no Firestaff parity claim
G2003_aauc_CreatureSounds	global	DUNGEON.C	735	classified dungeon-world global state	dungeon-world	declaration/reference DUNGEON.C:735; 8 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNGEON.C:735; 8 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c
G2004_LocalizedGraphicIndices	global	MEMORY.C	112	classified viewport-rendering global state	viewport-rendering	declaration/reference MEMORY.C:112; 4 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c	semantic candidate (unverified)	declaration/reference MEMORY.C:112; 4 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c
G2005_GraphicWidthHeight	global	DEFS.H	6228	classified viewport-rendering global state	viewport-rendering	declaration/reference DEFS.H:6228; 64 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c	semantic candidate (unverified)	declaration/reference DEFS.H:6228; 64 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c
G2007_ai_XYZ	global	OBJECT.C	15	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference OBJECT.C:15; 11 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2008_i_PanelContent	global	PANEL.C	9	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference PANEL.C:9; 10 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2009_i_LargestUsedEventOrdinal	global	TIMELINE.C	12	classified spell-timeline global state	spell-timeline	declaration/reference TIMELINE.C:12; 20 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_spell_casting_pc34_compat.c	semantic candidate (unverified)	declaration/reference TIMELINE.C:12; 20 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_spell_casting_pc34_compat.c
G2012_HighlightedZone	global	BASE.C	137	classified spell-timeline global state	spell-timeline	declaration/reference BASE.C:137; 6 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_spell_casting_pc34_compat.c	semantic candidate (unverified)	declaration/reference BASE.C:137; 6 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_spell_casting_pc34_compat.c
G2013_ai_DirectionNames	global	PANEL.C	1112	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference PANEL.C:1112; 2 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2014_ai_SkillLevelNames	global	PANEL.C	84	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference PANEL.C:84; 4 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2015_ai_BaseSkillNames	global	CHAMDRAW.C	9	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference CHAMDRAW.C:9; 4 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2016_ai_SkillRecentlyUpgraded	global	CHAMDRAW.C	15	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference CHAMDRAW.C:15; 9 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2017_ai_StatisticNames	global	PANEL.C	2009	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference PANEL.C:2009; 2 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2018_ul_LastSaveTime	global	LOADSAVE.C	267	classified save-load global state	save-load	declaration/reference LOADSAVE.C:267; 6 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_save_load_system_pc34_compat.c	semantic candidate (unverified)	declaration/reference LOADSAVE.C:267; 6 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_save_load_system_pc34_compat.c
G2019_ai_XYZ_Endgame_Restart_Outer	global	DATA.C	593	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DATA.C:593; 5 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2020_ai_XYZ_Endgame_Restart_Inner	global	DATA.C	594	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DATA.C:594; 5 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2021_ai_XYZ_Endgame_Quit_Outer	global	DATA.C	597	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DATA.C:597; 5 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2022_ai_XYZ_Endgame_Quit_Inner	global	DATA.C	598	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference DATA.C:598; 5 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2023_jmp_buf	global	ENDGAME.C	35	classified unclassified global state	unclassified	none; no direct Firestaff counterpart	unmapped / no direct counterpart	declaration/reference ENDGAME.C:35; 13 additional source reference(s); no direct C/G storage counterpart; Firestaff uses named module state
G2024_B_PendingMusicOn	global	ANIMTOWN.C	526	classified audio global state	audio	declaration/reference ANIMTOWN.C:526; 20 additional source reference(s); semantic counterpart: src/shared/audio_sdl_m11.c	semantic candidate (unverified)	declaration/reference ANIMTOWN.C:526; 20 additional source reference(s); semantic counterpart: src/shared/audio_sdl_m11.c
G2025_as_Graphic558_CreatureReplacementColorSets	global	DUNVIEW.C	1785	classified viewport-rendering global state	viewport-rendering	declaration/reference DUNVIEW.C:1785; 5 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:1785; 5 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c
G2026_ac_ViewSquareIndexToViewLane	global	DUNVIEW.C	371	classified dungeon-world global state	dungeon-world	declaration/reference DUNVIEW.C:371; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:371; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c
G2027_ac_ViewSquareIndexToViewDepth	global	DUNVIEW.C	372	classified dungeon-world global state	dungeon-world	declaration/reference DUNVIEW.C:372; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:372; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c
G2028_ac_ViewSquareIndexTo	global	DUNVIEW.C	373	classified dungeon-world global state	dungeon-world	declaration/reference DUNVIEW.C:373; 4 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:373; 4 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c
G2029_ac_ViewSquareIndexTo	global	DUNVIEW.C	374	classified dungeon-world global state	dungeon-world	declaration/reference DUNVIEW.C:374; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:374; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c
G2030_auc_ObjectScales	global	DUNVIEW.C	1538	classified viewport-rendering global state	viewport-rendering	declaration/reference DUNVIEW.C:1538; 4 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:1538; 4 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c
G2031_apuc_PaletteChanges_FloorOrnament	global	DEFS.H	5448	classified viewport-rendering global state	viewport-rendering	declaration/reference DEFS.H:5448; 6 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c	semantic candidate (unverified)	declaration/reference DEFS.H:5448; 6 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c
G2032_ai_XYZ	global	DUNVIEW.C	60	classified viewport-rendering global state	viewport-rendering	declaration/reference DUNVIEW.C:60; 22 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:60; 22 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c
G2033_ac_ViewSquareIndexTo	global	DUNVIEW.C	375	classified dungeon-world global state	dungeon-world	declaration/reference DUNVIEW.C:375; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:375; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c
G2034_ac_ViewSquareIndexTo	global	DUNVIEW.C	376	classified dungeon-world global state	dungeon-world	declaration/reference DUNVIEW.C:376; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:376; 3 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c
G2035_ac_ViewSquareIndexToFieldAspectIndex	global	DUNVIEW.C	377	classified dungeon-world global state	dungeon-world	declaration/reference DUNVIEW.C:377; 19 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:377; 19 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_dungeon_data_pc34_compat.c
G2036_auc_RebirthStep2ExplosionScale	global	DUNVIEW.C	1925	classified viewport-rendering global state	viewport-rendering	declaration/reference DUNVIEW.C:1925; 4 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:1925; 4 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c
G2037_auc_RebirthStep1ExplosionScale	global	DUNVIEW.C	1926	classified viewport-rendering global state	viewport-rendering	declaration/reference DUNVIEW.C:1926; 4 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c	semantic candidate (unverified)	declaration/reference DUNVIEW.C:1926; 4 additional source reference(s); semantic counterpart: src/dm1/dm1_v1_viewport_3d_pc34_compat.c
G2038_auc_MusicIndexToMusicTrack	global	MUSIC.C	376	classified audio global state	audio	declaration/reference MUSIC.C:376; 8 additional source reference(s); semantic counterpart: src/shared/audio_sdl_m11.c	semantic candidate (unverified)	declaration/reference MUSIC.C:376; 8 additional source reference(s); semantic counterpart: src/shared/audio_sdl_m11.c
