family	id	symbol	redmcsb_source	semantic_owner	classification	port_role	firestaff_mapping	disposition
L	5254	L5254_l_SupervisorStack	PALETTE.C:433	F1779_SwapPalette	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5255	L5255_aui_Palette	PALETTE.C:434	F1779_SwapPalette	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5263	L5263_l_SupervisorStack	SOUND.C:1362	F1785_SOUND_RestoreKeyClick	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5264	L5264_i_FileHandle	ANIM.C:25	F1792_LoadAnimationScript	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5265	L5265_i_Result	ANIM.C:27	F1792_LoadAnimationScript	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5268	L5268_pl_AnimationScriptByteCount	ANIM.C:61	F1793_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5269	L5269_puc_AnimationScript	ANIM.C:62	F1793_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5276	L5276_pi_Instruction	ANIM.C:174	F1797_ReadInstructionAndParameters	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5286	L5286_l_RequestedByteCount	ANIM.C:202	F1798_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5287	L5287_puc_AnimationData	ANIM.C:203	F1798_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5299	L5299_i_Destination	ANIM.C:215	F1798_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5300	L5300_i_Source	ANIM.C:216	F1798_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5305	L5305_i_GraphicItemCount	ANIMLOAD.C:19	F1799_LoadAnimationData	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5373	L5373_l_Unreferenced	UTMEMORY.C:642	F7218_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5396	L5396_l_Unreferenced	UTMEMORY.C:871	F1824_AllocateMemoryHeap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5445	L5445_l_Unreferenced	ANIM.C:26	F1792_LoadAnimationScript	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5448	L5448_i_Unreferenced	ANIMLOAD.C:148	F1802_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5459	L5459_ps_IORequest	HINTIORQ.C:39	F1836_GetIORequest	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5466	L5466_l_SupervisorStack	HINTIORQ.C:175	F1843_GetFixedDrvmap	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5469	L5469_ps_DTABackup	HINTIORQ.C:201	F1844_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5473	L5473_ps_FileLock	HINTIORQ.C:312	F1846_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5480	L5480_i_FileHandle	HINTIORQ.C:489	F1848_OpenOrCreateFile	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5491	L5491_ps_DTABackup	HINTIORQ.C:567	F1851_GetDirectoryFileList	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5502	L5502_ps_IORequest	HINTIORQ.C:696	F1855_GetAvailableIORequestIndex	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5503	L5503_i_Counter	HINTIORQ.C:697	F1855_GetAvailableIORequestIndex	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5504	L5504_ps_IORequest	HINTIORQ.C:726	F1856_CloseFile	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5515	L5515_ps_IORequest	HINTIORQ.C:1181	F1861_GetIORequestOutputValue	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5516	L5516_l_IORequestOutputValue	HINTIORQ.C:1182	F1861_GetIORequestOutputValue	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5525	L5525_l_SupervisorStack	UTSTWKS.C:71	F1870_AddVerticalBlankClearPalette	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5526	L5526_l_SupervisorStack	UTSTWKS.C:97	F1871_RemoveVerticalBlankClearPalette	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5529	L5529_i_GraphicCount	HINTGRAP.C:107	F1872_LoadGraphics	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5534	L5534_ps_HintGraphics	HINTGRAP.C:183	F1875_FreeHintGraphics_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5535	L5535_ps_HintGraphic	HINTGRAP.C:209	F1878_LoadGraphic	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5545	L5545_ai_XYZ	HINTTEXT.C:73	F1882_PrintTextString	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5546	L5546_c_CharacterIndex	HINTTEXT.C:75	F1882_PrintTextString	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5547	L5547_i_X	HINTTEXT.C:80	F1882_PrintTextString	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5548	L5548_i_Y	HINTTEXT.C:81	F1882_PrintTextString	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5574	L5574_l_SupervisorStack	HINTPAL.C:10	F1893_ColorPalette	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5575	L5575_i_Unreferenced	HINT002.C:6	F1894_ExitHintOracle	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5583	L5583_l_SupervisorStack	HINT003.C:13	F1897_FadeToPalette	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5585	L5585_ai_XYZ	HINT003.C:58	F1898_;F2004_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5589	L5589_ai_XYZ	HINT003.C:59	F1898_;F2004_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5593	L5593_ai_XYZ	HINT003.C:60	F1898_;F2004_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5601	L5601_i_Width	HINT004.C:186	F1904_ApplyPaletteChangesToScreenArea	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5602	L5602_i_Height	HINT004.C:187	F1904_ApplyPaletteChangesToScreenArea	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5603	L5603_puc_Bitmap	HINT004.C:188	F1904_ApplyPaletteChangesToScreenArea	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5619	L5619_i_MapCount	HINTLOAD.C:292	F1918_LoadGame_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5630	L5630_i_	HINTHTC.C:90	F1925_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5632	L5632_i_IORequestIndex	HINTHTC.C:92	F1925_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5636	L5636_i_ByteCount	HINTHTC.C:96	F1925_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5642	L5642_l_SupervisorStack	UTIO.C:58	F1928_ForceMediaChangeDetection	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5647	L5647_i_IORequestIndex	HINTFLOP.C:140	F1931_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5653	L5653_i_PartyMapX	HINTHINT.C:56	F1937_Hints_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5654	L5654_i_PartyMapY	HINTHINT.C:57	F1937_Hints_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5655	L5655_i_PartyMapIndex	HINTHINT.C:58	F1937_Hints_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5656	L5656_l_Result	HINTHINT.C:59	F1937_Hints_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5660	L5660_ps_Hint	HINTHINT.C:64	F1937_Hints_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5662	L5662_s_HintPalette	HINTHINT.C:65	F1937_Hints_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5663	L5663_pi_XYZ	HINTHINT.C:66	F1937_Hints_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5672	L5672_i_CommandIndex	HINTMAIN.C:43	F1944_ChecksumAdd	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5676	L5676_i_Width	HINT005.C:6	F1947_BlitBitmapToOrFromScreen	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5677	L5677_i_Height	HINT005.C:7	F1947_BlitBitmapToOrFromScreen	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5678	L5678_ai_XYZ	HINT005.C:8	F1947_BlitBitmapToOrFromScreen	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5703	L5703_ac_Unreferenced	HINTEND.C:12	F1956_EndProgram	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5722	L5722_i_CallDepth	HINTDBG.C:76	F1966_DebugEnter	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5723	L5723_i_CallDepth	HINTDBG.C:84	F1967_DebugExit	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5731	L5731_i_Unreferenced	HINTGRAP.C:236	F1879_BlitBitmapFromGraphic	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5732	L5732_l_Unreferenced	HINTTEXT.C:270	F1885_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5739	L5739_l_Unreferenced	HINTIORQ.C:200	F1844_	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5741	L5741_l_Unreferenced	HINTMEM.C:27	F1886_Memory	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5743	L5743_l_Unreferenced	HINTGRAP.C:110	F1872_LoadGraphics	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5744	L5744_i_Unreferenced	HINTMEM.C:29	F1886_Memory	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5745	L5745_ac_Unreferenced	HINTSCR.C:45	F1889_Screen_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5746	L5746_l_Unreferenced	HINTSCR.C:49	F1889_Screen_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
L	5747	L5747_l_Unreferenced	HINT004.C:18	F1901_CopyProtectionRoutine_CPSX	function_local_storage	automatic function-local storage	no standalone Firestaff mapping; owner trace=none	explicit_non_port_local_state
