reference	symbol	disposition	owner	evidence	notes
ReDMCSB	F037_aA29_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:31; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F038_AA07_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:32; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F039_aaaL_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:33; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F040_aacZ_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:34; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F041_aadZ_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:35; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F043_aahz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:36; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F047_xzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:37; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F051_AA19_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:38; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F052_aaoz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:39; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F053_aajz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:40; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F054_aAA1_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:41; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F060_AA29_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:42; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F062_aalz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:43; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F063_aA05_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:44; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F064_aadz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:45; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F065_aanz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:46; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F066_aalz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:47; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F067_aaat_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:48; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F068_aagz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:49; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F069_aaaL_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:50; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F070_aajz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:51; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F075_xxxx_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:52; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F076_xxxx_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:53; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F077_aA39_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:54; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F078_xzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:55; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F079_a002_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:56; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F094_mzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:57; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F095_izzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:58; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F096_qzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:59; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F097_lzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:60; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F098_rzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:61; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F128_rzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:63; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F129_szzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:64; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F132_xzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:65; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F136_nzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:68; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F137_pzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:69; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F139_aqzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:70; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F140_yzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:71; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F141_anzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:72; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F142_aqzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:73; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F143_mzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:74; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F144_amzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:75; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F146_aczz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:77; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F148_aayz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:79; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F149_aawz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:80; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F150_wzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:81; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F151_rzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:82; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F153_yzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:83; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F154_afzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:84; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F155_ahzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:85; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F156_afzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:86; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F157_rzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:87; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F158_ayzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:88; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F159_rzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:89; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F161_szzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:90; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F162_afzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:91; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F163_amzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:92; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F164_dzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:93; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F166_szzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:94; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F167_aozz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:95; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F168_ajzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:96; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F172_awzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:97; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F173_gzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:98; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F174_aozz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:99; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F175_gzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:100; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F176_avzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:101; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F177_aszz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:102; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F178_aazz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:103; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F180_hzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:104; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F181_czzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:105; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F183_kzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:107; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F184_ahzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:108; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F185_auzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:109; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F187_czzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:110; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F188_aozz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:111; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F189_awzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:112; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F190_zzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:113; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F191_aayz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:114; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F192_ayzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:115; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F194_hzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:116; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F209_xzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:119; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F210_uzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:120; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F211_vzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:121; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F212_mzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:122; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F213_hzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:123; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F214_pzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:124; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F215_lzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:125; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F224_zzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:127; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F230_ezzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:133; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F260_pzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:141; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F267_dzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:144; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F268_fzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:145; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F275_aszz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:146; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F276_qzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:147; not an independently callable portable Firestaff runtime symbol.
ReDMCSB	F277_jzzz_	NON_APPLICABLE_PLATFORM_ALIAS	DM1/CSB	docs/reference/audits/REDMCSB_CALLABLE_SYMBOL_FULL_AUDIT.tsv	Atari ST/PRIM ABI alias at ATARIST.H:148; not an independently callable portable Firestaff runtime symbol.
