family	id	symbol	redmcsb_files	status	inventory_status	audit_basis
F	1090	F1090_GetCSBInternalErrorMessage	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1091	F1091_GetCSBSystemErrorMessage	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1092	F1092_GetHexadecimalDigits	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1093	F1093_DisplayAlertCSBInternalError	AMIGINIT.C;BASE.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1094	F1094_DisplayAlertCSBSystemError	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1097	F1097_StoreKeyInBuffer	AMIGA.H;INPUT.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1098	F1098_GetFirstKeyFromBuffer	INPUT.C;IO2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1099	F1099_IsKeyBufferNotEmpty	INPUT.C;IO2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1100	F1100_Unreferenced	INPUT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1101	F1101_DetectDiskChange	AMIGA.H;INPUT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1102	F1102_Unreferenced	INPUT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1106	F1106_IsTrackdiskDeviceOpened	FLOPPYAM.C;FIO1.C;HINT001.C;UTIO.C;FLOPPY.C;HINTIORQ.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1107	F1107_GetDiskChangeCounter	FLOPPYAM.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1108	F1108_GetDiskChangeCounter	AMIGA.H;INPUT.C;FLOPPYAM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1109	F1109_GetDiskState	FLOPPYAM.C;FIO1.C;UTIO.C;FLOPPY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1110	F1110_DrawFormatProgressBar	AMIGA.H;FLOPPYAM.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1111	F1111_CPSX	AMIGINIT.C;FLOPPYAM.C;FIO1.C;HINT001.C;UTIO.C;CNFG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1114	F1114_CloseTrackdiskDevice	FLOPPYAM.C;CNFG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1127	F1127_TransitionFromPaletteToPalette	PALETTE.C;UTAMSCR.C;VDEO1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1128	F1128_IsLeftMouseButtonDown	FILLBOX.C;HINTDATA.C;HINT001.C;UTIO.C	implemented-narrow	implemented_narrow	src/dm1/dm1_v1_input_command_queue_pc34_compat.c reads only caller-owned mouse status, with no host polling or synthesized button state; focused mouse-accessor test covers the F1128 route.
F	1131	F1131_InvertBox	FILLBOX.C;CEDTINCN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1132	F1132_ConvertBoxCoordinates	BLIT.C;BLITMASK.C;CONVBOXC.C;GRF1.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1133	F1133_AddCopperInterrupt	AMIGINIT.C;COPERINT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1134	F1134_RemoveCopperInterrupt	AMIGINIT.C;COPERINT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1135	F1135_CopperInterrupt_CPSX	COPERINT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1140	F1140_InitializeColorPaletteFullBlack	AMIGAVID.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1141	F1141_EnablePlayfieldDisplayAndCopper	UTAMSCR.C;AMIGAVID.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1148	F1148_CustomExceptCode_CPSX	COPYPROE.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1149	F1149_Init_CPSX	AMIGINIT.C;COPYPROE.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1150	F1150_Free_CPSX	AMIGINIT.C;COPYPROE.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1156	F1156_CPSC_GetChecksum	LOADSAVE.C;COPYPRO9.C;COMMAND.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1157	F1157_BackupA5	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1159	F1159_Empty	USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1160	F1160_USIO_04_Empty	USIO1.C;USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1161	F1161_USIO_05_Empty	USIO1.C;USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1162	F1162_USIO_06_HidePointer	USIO1.C;USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1163	F1163_USIO_07_ShowPointer	USIO1.C;USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1164	F1164_USIO_15_GetFirstQueuedUsioDataType	USIO2.C;USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1165	F1165_USIO_17_WaitUntilKeyboardOrMouseInput	USIO2.C;USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1166	F1166_USIO_16_ExtractFirstUsioDataFromQueue	USIO2.C;USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1167	F1167_USIO_14_GetMouseStatus	USIO2.C;USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1168	F1168_USIO_18_Empty	USIO2.C;USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1170	F1170_USIO_03_Expunge	USIO2.C;USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1171	F1171_USIO_19_LockDF0	USIO2.C;USIOMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1172	F1172_QueueMouseAndKeyboardInput	USIO2.C	implemented-narrow	implemented_narrow	src/dm1/dm1_v1_input_command_queue_pc34_compat.c bridges explicit caller-owned USIO samples into the source command queue; no host input polling, raw keyboard data, or mouse coordinates are synthesized.
F	1173	F1173_AddUsioDataToInputQueue	USIO2.C;USIO1.C	implemented-narrow	implemented_narrow	src/dm1/dm1_v1_input_command_queue_pc34_compat.c maps caller-owned USIO records through existing COMMAND.C PC34 key/mouse tables and queue saturation rules; focused USIO queue test covers it.
F	1174	F1174_AddPendingUsioDataToInputQueue	USIO2.C	implemented-narrow	implemented_narrow	src/dm1/dm1_v1_input_command_queue_pc34_compat.c replays caller-owned pending USIO state and clears it only after an accepted enqueue; focused USIO queue test covers rejection preservation.
F	1175	F1175_GetFirstQueuedUsioDataIndex	USIO2.C	implemented-narrow	implemented_narrow	src/csb/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c models the source 11-slot ring queue, with invalid indices rejected and no fabricated input.
F	1176	F1176_ExtractFirstUsioDataFromQueue	USIO2.C	implemented-narrow	implemented_narrow	src/csb/csb_v1_f1164_f1165_f1166_f1167_usio_queue_boundaries_pc34_compat.c copies only caller-owned queued data, returns zero type on empty, and wraps first index after extraction.
F	1179	F1179_Process_AN	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1180	F1180_Process_BR	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1181	F1181_Process_PL	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1182	F1182_Process_EN	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1183	F1183_Process_DL	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1184	F1184_Process_SD	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1185	F1185_Process_MD	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1186	F1186_Process_SO	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1187	F1187_Process_MI	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1188	F1188_Process_SF	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1189	F1189_Process_MF	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1190	F1190_Process_FO	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1191	F1191_Process_NE	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1192	F1192_Process_BN	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1193	F1193_Process_DO	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1194	F1194_Process_WA	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1195	F1195_Process_TR	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1206	F1206_UpdateColorPalette	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1221	F1221_AllocMemForSD	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1222	F1222_FreeMemForSD	ANIM.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1230	F1230_CleanupSound	SWSHSND.C;ANIM.C;ANIMSND.C;SWSH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1253	F1253_FadeOutSound	ANIM.C;ANIMSND.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1255	F1255_CheckMasterDisk	CNFG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1257	F1257_CheckMemory	CNFG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1258	F1258_CheckPrerequisites	CNFG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1272	F1272_Initialize_CPSX	SWSHIIGS.C;SWSH.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1273	F1273_Cleanup	SWSH.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1274	F1274_Unreferenced	SWSH.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1282	F1282_WriteString	AMIGINIT.C;CEDTINCI.C;HINTMAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1283	F1283_WriteCharacter_Unreferenced	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1288	F1288_GetChosenOption	SWITCH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1289	F1289_GetFullFileName	APPBLANG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1290	F1290_GetVolumeState	APPBLANG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1291	F1291_GetLanguageIndexFromLanguageFileName	APPBLANG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1292	F1292_DeleteLanguageFilesFromGameDisk	APPBLANG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1293	F1293_CreateLanguageFile	APPBLANG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1294	F1294_GetKeyboardMatrix	APPBLANG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1295	F1295_IsAltKeyPressed	APPBLANG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1298	F1298_GetAutomaticStartupLanguage	APPBLANG.C;SWITCH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1299	F1299_SaveLanguageChoice	APPBLANG.C;SWITCH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1300	F1300_Initialize	APPBLANG.C;SWITCH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1301	F1301_Cleanup	APPBLANG.C;SWITCH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1302	F1302_strncmp	STRING.C;CNFG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1303	F1303_OpenFIO1	CEDT019.C;FIO1STUB.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1304	F1304_CloseFIO1	CEDT019.C;FIO1STUB.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1305	F1305_OpenFTLLibrary	FIO1MAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1306	F1306_Unreferenced	FIO1MAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1307	F1307_FIO1_03_Expunge	FIO1MAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1316	F1316_InitializeLibrary	FIO1MAIN.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1317	F1317_UninitializeLibrary	FIO1MAIN.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1318	F1318_FIO1_29_	FIO1MAIN.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1319	F1319_FIO1_28_	FIO1MAIN.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1320	F1320_FIO1_27_	FIO1MAIN.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1321	F1321_FIO1_07_SubstituteStringInFileName	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable caller-owned FIO1 path substitution; source void contract retained and no filesystem/media lookup is synthesized.
F	1322	F1322_FIO1_26_	FIO1MAIN.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1323	F1323_FIO1_25_	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable caller-owned enumeration callback; unavailable enumeration normalizes to source success with zero names, without Amiga Lock/Examine.
F	1324	F1324_FIO1_24_	FIO1MAIN.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1325	F1325_FIO1_04_IsDiskWriteable	FIO1MAIN.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1326	F1326_FIO1_05_FormatSaveDisk	FIO1MAIN.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1327	F1327_FIO1_23_	FIO1MAIN.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1328	F1328_FIO1_22_	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable F0770/F0771 closed-file probe; invalid state returns C03 and failed/open state returns C17.
F	1329	F1329_FIO1_21_Open	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable caller-owned F0770 handle open preserving C00/C03/C04/C17 and excluding floppy probing.
F	1330	F1330_FIO1_20_Create	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable caller-owned F0776 handle create preserving C00/C03/C08/C17; write-protection media logic is excluded.
F	1331	F1331_FIO1_19_Close	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable caller-owned F0771 close preserving C00/C03/C12, without source device delay.
F	1332	F1332_FIO1_18_GetSize	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable F0775 size query with mark restoration and C00/C03/C12/C22 admission.
F	1333	F1333_FIO1_17_Tell	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable F0779 tell query with caller-owned handle and C00/C03/C12/C22 admission.
F	1334	F1334_FIO1_16_Seek	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable F0774 absolute seek with source C00/C03/C12 outcomes and no handle fabrication.
F	1335	F1335_FIO1_15_Read	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable F0772 chunked read with C00/C03/C07/C12 outcomes; bytes remain callback-owned.
F	1336	F1336_FIO1_14_Write	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable F0773 chunked write with C00/C03/C08/C12 outcomes; floppy lock/write-protection is excluded.
F	1337	F1337_FIO1_13_Lock	FIO1MAIN.C;FIO1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1338	F1338_FIO1_12_Delete	FIO1MAIN.C;FIO1.C	implemented-narrow	implemented_narrow	Portable callback delete with C00/C03/C04/C12 outcomes; no disk write-protection route is claimed.
